event_id,primary_classification,primary_score
23520813,personal,0.487898
23521251,birthday_celebration,0.991053
23521602,greetings,0.969332
23521970,birthday_celebration,0.968547
23522871,birthday_celebration,0.916228
23523225,greetings,0.925071
23523331,greetings,0.904266
23524339,birthday_celebration,0.933083
23524627,birthday_celebration,0.999031
23525418,personal,0.391985
23525571,birthday_celebration,0.995628
23525673,personal,0.781008
23526221,greetings,0.953645
23527447,greetings,0.842171
23529430,wedding_related,0.581644
23529757,wedding_related,0.747772
23530555,wedding_related,0.836659
23530590,other,0.910493
23531057,wedding_related,0.878229
23531281,personal,0.993697
23531813,personal,0.714152
23531857,personal,0.27495
23536720,greetings,0.995424
23538925,birthday_celebration,0.889902
23539457,greetings,0.483023
23543640,wedding_related,0.813931
23544910,greetings,0.991105
23546492,birthday_celebration,0.922264
23546500,personal,0.51181
23546744,personal,0.770737
23547538,birthday_celebration,0.992366
23549121,wedding_related,0.997299
23550165,wedding_related,0.933279
23550391,personal,0.891684
23551725,greetings,0.656016
23552122,personal,0.484279
23552918,organizations,0.473668
23553647,birthday_celebration,0.930216
23555190,organizations,0.85819
23556741,wedding_related,0.96097
23557282,other,0.627888
23557905,wedding_related,0.914745
23559954,organizations,0.609458
23561221,wedding_related,0.663637
23562519,wedding_related,0.97473
23563169,wedding_related,0.851876
23565193,wedding_related,0.908854
23566850,personal,0.900181
23567479,organizations,0.669528
23568815,birthday_celebration,0.995319
23571368,wedding_related,0.724411
23573066,personal,0.89481
23575157,personal,0.618489
23575374,organizations,0.689902
23575447,wedding_related,0.999255
23576133,birthday_celebration,0.890066
23576891,personal,0.659453
23578874,personal,0.667221
23579750,wedding_related,0.693562
23580101,greetings,0.997557
23580897,wedding_related,0.967616
23581005,birthday_celebration,0.50234
23581078,personal,0.738716
23584142,greetings,0.946207
23586485,wedding_related,0.675244
23586819,personal,0.633516
23587027,organizations,0.692103
23588649,organizations,0.962659
23589443,organizations,0.57885
23589732,personal,0.903471
23590309,wedding_related,0.725188
23590526,greetings,0.991758
23592190,organizations,0.94923
23592544,personal,0.965967
23593161,personal,0.491552
23593485,other,0.322942
23595251,birthday_celebration,0.963919
23597596,wedding_related,0.314023
23598280,birthday_celebration,0.953692
23598748,wedding_related,0.577986
23599648,birthday_celebration,0.831299
23599793,wedding_related,0.988099
23606386,personal,0.687919
23607036,organizations,0.615919
23607325,birthday_celebration,0.908685
23609023,personal,0.870839
23609419,personal,0.940096
23610108,organizations,0.666526
23611227,organizations,0.823875
23612092,personal,0.604748
23612525,organizations,0.601343
23614073,personal,0.941875
23617061,birthday_celebration,0.936259
23621068,greetings,0.752366
23622222,wedding_related,0.395137
23624858,wedding_related,0.981085
23634711,birthday_celebration,0.909145
23639659,birthday_celebration,0.994344
23640127,greetings,0.922067
23641397,other,0.34077
23646950,birthday_celebration,0.994749
23646986,wedding_related,0.899328
23647526,personal,0.330464
23648246,greetings,0.995918
23652819,wedding_related,0.97161
23653035,birthday_celebration,0.97466
23653143,wedding_related,0.549956
22796839,birthday_celebration,0.992643
22797189,birthday_celebration,0.992643
22799205,birthday_celebration,0.992643
22800979,birthday_celebration,0.992643
22802239,birthday_celebration,0.992643
22802743,birthday_celebration,0.992643
22805192,birthday_celebration,0.992643
22807821,birthday_celebration,0.992643
22810493,birthday_celebration,0.992643
22813414,birthday_celebration,0.992643
22815209,organizations,0.600809
22815678,greetings,0.937213
22815805,birthday_celebration,0.875243
22818378,greetings,0.997
22818510,personal,0.913509
22820378,organizations,0.811648
22822317,birthday_celebration,0.692376
22825061,greetings,0.93977
22825586,birthday_celebration,0.886414
22825839,greetings,0.955881
22826019,wedding_related,0.558865
22826270,birthday_celebration,0.868773
22826704,wedding_related,0.693087
22827498,wedding_related,0.96758
22828291,greetings,0.938539
22830561,personal,0.711452
22830597,birthday_celebration,0.87229
22838296,greetings,0.961789
22846889,personal,0.786206
22851751,greetings,0.997145
22853574,personal,0.81919
22856433,greetings,0.900412
22857333,greetings,0.969828
22859567,greetings,0.998234
22861729,organizations,0.774543
22868109,birthday_celebration,0.937386
22876545,personal,0.904932
22877806,greetings,0.990939
22889226,greetings,0.987175
22891250,greetings,0.932834
22891322,greetings,0.99294
22891743,greetings,0.887852
22892696,greetings,0.998574
22893367,greetings,0.966793
22896826,greetings,0.998726
22900157,greetings,0.929397
22901949,greetings,0.984098
22906898,greetings,0.951512
22912916,birthday_celebration,0.954118
22918970,greetings,0.998292
22925007,organizations,0.451524
22926249,greetings,0.922074
22933781,wedding_related,0.604445
22938646,organizations,0.863995
22939547,greetings,0.549259
22943762,greetings,0.948385
22944086,wedding_related,0.971726
22949279,organizations,0.78655
22958348,greetings,0.999496
22959802,organizations,0.430237
22961641,organizations,0.892703
22965310,wedding_related,0.792118
22969790,personal,0.62882
22974426,organizations,0.355896
22975197,organizations,0.664902
22977673,birthday_celebration,0.409306
22978083,organizations,0.680536
22979365,organizations,0.664902
22980459,wedding_related,0.388342
22980963,organizations,0.663704
22985351,personal,0.90793
22990265,wedding_related,0.835283
22991561,birthday_celebration,0.994374
23001994,birthday_celebration,0.932361
23003233,personal,0.606988
23003845,birthday_celebration,0.521585
23013465,birthday_celebration,0.997029
23019231,organizations,0.642
23023161,wedding_related,0.978631
23025215,greetings,0.9902
23027127,birthday_celebration,0.999283
23029439,greetings,0.996611
23034328,personal,0.827868
23062869,personal,0.393076
23064310,wedding_related,0.764819
23113715,organizations,0.529536
23127720,greetings,0.988093
23128909,birthday_celebration,0.709008
23130676,personal,0.480238
23131108,organizations,0.480582
23136395,organizations,0.451524
23140520,greetings,0.845821
23161281,organizations,0.697854
23163948,birthday_celebration,0.973978
23172040,birthday_celebration,0.999641
23174634,organizations,0.869176
23177838,greetings,0.896717
23188609,greetings,0.87981
23191528,birthday_celebration,0.901978
23194383,other,0.809485
23195942,wedding_related,0.873631
23196287,birthday_celebration,0.95413
23201095,birthday_celebration,0.907785
23201621,wedding_related,0.842209
23202485,greetings,0.953937
23202773,personal,0.456885
23215207,organizations,0.664902
23217852,organizations,0.974445
23220130,personal,0.88829
23227768,birthday_celebration,0.916359
23237575,wedding_related,0.968413
23248039,birthday_celebration,0.998098
23251824,personal,0.759846
23259484,birthday_celebration,0.970335
23259880,organizations,0.847171
23265137,birthday_celebration,0.992643
23273921,greetings,0.988161
23285126,personal,0.764045
23302167,personal,0.534546
23308121,wedding_related,0.938391
23310143,organizations,0.664902
23326109,other,0.729455
23327369,personal,0.892512
23330720,personal,0.374478
23338150,wedding_related,0.711349
23341618,personal,0.907595
23355393,organizations,0.682184
23363902,personal,0.654163
23369705,organizations,0.565195
23372949,personal,0.992038
23379621,personal,0.991759
23387225,birthday_celebration,0.997301
23390615,birthday_celebration,0.992085
23390963,greetings,0.877016
23393160,birthday_celebration,0.929084
23394902,personal,0.617725
23402218,personal,0.705301
23403551,organizations,0.664902
23403611,greetings,0.993039
23407510,organizations,0.451524
23410949,wedding_related,0.359472
23414235,greetings,0.976713
23419397,wedding_related,0.780867
23421666,personal,0.502262
23422609,personal,0.475529
23423250,birthday_celebration,0.884723
23427346,personal,0.795227
23431394,birthday_celebration,0.996555
23433675,organizations,0.664902
23435260,personal,0.55443
23435620,birthday_celebration,0.947983
23443080,greetings,0.808522
23443272,birthday_celebration,0.878658
23444425,greetings,0.98053
23445409,personal,0.81175
23452231,personal,0.607457
23456853,personal,0.902289
23461259,greetings,0.767957
23464680,personal,0.953142
23469365,personal,0.452577
23470501,organizations,0.647058
23479647,personal,0.297934
23483475,birthday_celebration,0.90288
23485531,greetings,0.796231
23485536,wedding_related,0.845859
23489218,organizations,0.824666
23496090,organizations,0.901872
23504223,personal,0.674037
23506384,personal,0.975477
23510759,personal,0.673275
23510866,personal,0.778308
23511913,wedding_related,0.950968
23512058,personal,0.895574
23512303,organizations,0.326856
23512702,greetings,0.999748
23513204,greetings,0.993829
23513242,birthday_celebration,0.863513
23513465,greetings,0.990563
23513857,birthday_celebration,0.974869
23516449,birthday_celebration,0.996911
23516457,personal,0.951416
23517359,birthday_celebration,0.998034
23519050,personal,0.847557
23519302,wedding_related,0.554892
23519403,birthday_celebration,0.998707
23520558,birthday_celebration,0.935847
23521099,birthday_celebration,0.993232
23521502,wedding_related,0.729835
23523555,wedding_related,0.983758
23524158,birthday_celebration,0.965782
23524194,greetings,0.455878
23524590,greetings,0.972057
23525789,personal,0.445602
23528241,personal,0.835516
23528968,greetings,0.997791
23529259,organizations,0.664902
23529913,wedding_related,0.653782
23530157,greetings,0.965524
23530913,wedding_related,0.991647
23531173,personal,0.415657
23532572,organizations,0.664902
23533265,greetings,0.968416
23533372,wedding_related,0.891835
23534386,greetings,0.984052
23534413,personal,0.85155
23534667,birthday_celebration,0.970383
23536007,birthday_celebration,0.99755
23536295,personal,0.938833
23538924,wedding_related,0.881253
23539320,organizations,0.664902
23540539,birthday_celebration,0.408525
23541875,personal,0.752035
23541990,wedding_related,0.756638
23542199,personal,0.948533
23542567,greetings,0.995931
23544044,birthday_celebration,0.933606
23545479,birthday_celebration,0.800316
23546924,wedding_related,0.903064
23547833,birthday_celebration,0.709632
23548437,personal,0.741551
23549806,personal,0.775598
23550434,birthday_celebration,0.89488
23551364,greetings,0.998113
23553386,personal,0.771704
23553793,wedding_related,0.90064
23554001,greetings,0.751717
23555118,personal,0.349068
23556668,birthday_celebration,0.965201
23558653,greetings,0.987131
23559991,organizations,0.591315
23560244,greetings,0.91985
23560317,wedding_related,0.731317
23561581,organizations,0.664902
23562195,birthday_celebration,0.953692
23562771,organizations,0.664902
23562808,wedding_related,0.917024
23563312,personal,0.914534
23563313,birthday_celebration,0.928515
23564429,greetings,0.964663
23564897,wedding_related,0.731454
23565221,personal,0.896973
23566805,birthday_celebration,0.974869
23567660,greetings,0.373322
23569238,greetings,0.933899
23569816,greetings,0.995342
23570032,greetings,0.711552
23572236,birthday_celebration,0.998472
23572307,wedding_related,0.9187
23573174,organizations,0.877317
23574220,personal,0.860843
23576393,birthday_celebration,0.995348
23578191,greetings,0.997905
23578407,wedding_related,0.505008
23581581,birthday_celebration,0.98914
23581582,wedding_related,0.819813
23581725,personal,0.906891
23584575,birthday_celebration,0.929485
23585693,birthday_celebration,0.998128
23588539,birthday_celebration,0.902661
23589162,organizations,0.664902
23589839,greetings,0.977539
23590749,organizations,0.834679
23591388,birthday_celebration,0.958234
23593123,birthday_celebration,0.993272
23594719,birthday_celebration,0.528765
23597056,organizations,0.693403
23597524,personal,0.44898
23598388,organizations,0.914859
23599756,personal,0.955833
23600440,organizations,0.563458
23601305,wedding_related,0.981174
23601521,wedding_related,0.861982
23603537,organizations,0.883255
23604654,personal,0.628753
23605196,organizations,0.664902
23605340,wedding_related,0.660705
23606061,personal,0.97432
23607939,birthday_celebration,0.996416
23609095,greetings,0.999736
23609346,personal,0.464584
23615729,birthday_celebration,0.938533
23617602,wedding_related,0.938044
23619082,organizations,0.800061
23621609,birthday_celebration,0.999656
23622294,greetings,0.992835
23626771,wedding_related,0.847503
23627827,greetings,0.924184
23632045,wedding_related,0.679288
23635439,wedding_related,0.971623
23639299,wedding_related,0.865347
23647418,birthday_celebration,0.937861
23651270,wedding_related,0.999385
23654296,personal,0.452633
22815930,personal,0.855518
22816712,greetings,0.99882
22822703,greetings,0.981451
22822937,wedding_related,0.91305
22823009,organizations,0.451524
22823368,organizations,0.36608
22824431,birthday_celebration,0.987426
22825946,organizations,0.703177
22834418,birthday_celebration,0.990474
22837698,birthday_celebration,0.970754
22840780,birthday_celebration,0.974869
22844782,birthday_celebration,0.980619
22847069,wedding_related,0.828927
22849914,personal,0.851935
22850471,greetings,0.881321
22850887,personal,0.93473
22850995,wedding_related,0.966743
